quote_datetime,option_type,expiration,strike,mid
2025-12-01T15:31:00Z,P,2026-02-20,6785,157.5
2025-12-01T15:32:00Z,P,2026-02-20,6785,158.45
2025-12-01T15:33:00Z,P,2026-02-20,6785,158.45
2025-12-01T15:34:00Z,P,2026-02-20,6785,158.55
2025-12-01T15:35:00Z,P,2026-02-20,6785,157.95
2025-12-01T15:36:00Z,P,2026-02-20,6785,157.25
2025-12-01T15:37:00Z,P,2026-02-20,6785,156.8
2025-12-01T15:38:00Z,P,2026-02-20,6785,157
2025-12-01T15:39:00Z,P,2026-02-20,6785,156.45
2025-12-01T15:40:00Z,P,2026-02-20,6785,156.2
2025-12-01T15:41:00Z,P,2026-02-20,6785,157.05
2025-12-01T15:42:00Z,P,2026-02-20,6785,156.95
2025-12-01T15:43:00Z,P,2026-02-20,6785,156.35000000000002
2025-12-01T15:44:00Z,P,2026-02-20,6785,155.95
2025-12-01T15:45:00Z,P,2026-02-20,6785,155.95
2025-12-01T15:46:00Z,P,2026-02-20,6785,157.25
2025-12-01T15:47:00Z,P,2026-02-20,6785,158.55
2025-12-01T15:48:00Z,P,2026-02-20,6785,157.9
2025-12-01T15:49:00Z,P,2026-02-20,6785,158.25
2025-12-01T15:50:00Z,P,2026-02-20,6785,158.5
2025-12-01T15:51:00Z,P,2026-02-20,6785,158.2
2025-12-01T15:52:00Z,P,2026-02-20,6785,159.45
2025-12-01T15:53:00Z,P,2026-02-20,6785,160.4
2025-12-01T15:54:00Z,P,2026-02-20,6785,160.55
2025-12-01T15:55:00Z,P,2026-02-20,6785,161.10000000000002
2025-12-01T15:56:00Z,P,2026-02-20,6785,161.75
2025-12-01T15:57:00Z,P,2026-02-20,6785,163.2
2025-12-01T15:58:00Z,P,2026-02-20,6785,163.1
2025-12-01T15:59:00Z,P,2026-02-20,6785,163
2025-12-01T16:00:00Z,P,2026-02-20,6785,159.85000000000002
2025-12-01T16:01:00Z,P,2026-02-20,6785,159.8
2025-12-01T16:02:00Z,P,2026-02-20,6785,160.25
2025-12-01T16:03:00Z,P,2026-02-20,6785,160.1
2025-12-01T16:04:00Z,P,2026-02-20,6785,159.8
2025-12-01T16:05:00Z,P,2026-02-20,6785,160
2025-12-01T16:06:00Z,P,2026-02-20,6785,160.3
2025-12-01T16:07:00Z,P,2026-02-20,6785,160.14999999999998
2025-12-01T16:08:00Z,P,2026-02-20,6785,160.55
2025-12-01T16:09:00Z,P,2026-02-20,6785,160.7
2025-12-01T16:10:00Z,P,2026-02-20,6785,160.85000000000002
2025-12-01T16:11:00Z,P,2026-02-20,6785,160.6
2025-12-01T16:12:00Z,P,2026-02-20,6785,161.14999999999998
2025-12-01T16:13:00Z,P,2026-02-20,6785,161.05
2025-12-01T16:14:00Z,P,2026-02-20,6785,160.5
2025-12-01T16:15:00Z,P,2026-02-20,6785,160.8
2025-12-01T09:31:00Z,C,2026-02-20,6790,238.85
2025-12-01T09:32:00Z,C,2026-02-20,6790,237.4
2025-12-01T09:33:00Z,C,2026-02-20,6790,238.25
2025-12-01T09:34:00Z,C,2026-02-20,6790,239.75
2025-12-01T09:35:00Z,C,2026-02-20,6790,240.85000000000002
2025-12-01T09:36:00Z,C,2026-02-20,6790,241.2
2025-12-01T09:37:00Z,C,2026-02-20,6790,240.95
2025-12-01T09:38:00Z,C,2026-02-20,6790,243.35000000000002
2025-12-01T09:39:00Z,C,2026-02-20,6790,243.3
2025-12-01T09:40:00Z,C,2026-02-20,6790,239.3
2025-12-01T09:41:00Z,C,2026-02-20,6790,239.25
2025-12-01T09:42:00Z,C,2026-02-20,6790,239.9
2025-12-01T09:43:00Z,C,2026-02-20,6790,239.35000000000002
2025-12-01T09:44:00Z,C,2026-02-20,6790,236.4
2025-12-01T09:45:00Z,C,2026-02-20,6790,238.15
2025-12-01T09:46:00Z,C,2026-02-20,6790,240.9
2025-12-01T09:47:00Z,C,2026-02-20,6790,242.05
2025-12-01T09:48:00Z,C,2026-02-20,6790,244.7
2025-12-01T09:49:00Z,C,2026-02-20,6790,244.1
2025-12-01T09:50:00Z,C,2026-02-20,6790,243.35000000000002
2025-12-01T09:51:00Z,C,2026-02-20,6790,245.9
2025-12-01T09:52:00Z,C,2026-02-20,6790,246.7
2025-12-01T09:53:00Z,C,2026-02-20,6790,247.3
2025-12-01T09:54:00Z,C,2026-02-20,6790,247.35000000000002
2025-12-01T09:55:00Z,C,2026-02-20,6790,249.14999999999998
2025-12-01T09:56:00Z,C,2026-02-20,6790,250.6
2025-12-01T09:57:00Z,C,2026-02-20,6790,250.75
2025-12-01T09:58:00Z,C,2026-02-20,6790,251.45
2025-12-01T09:59:00Z,C,2026-02-20,6790,249.05
2025-12-01T10:00:00Z,C,2026-02-20,6790,250.04999999999998
2025-12-01T10:01:00Z,C,2026-02-20,6790,251.25
2025-12-01T10:02:00Z,C,2026-02-20,6790,250.1
2025-12-01T10:03:00Z,C,2026-02-20,6790,248.7
2025-12-01T10:04:00Z,C,2026-02-20,6790,246.6
2025-12-01T10:05:00Z,C,2026-02-20,6790,247.3
2025-12-01T10:06:00Z,C,2026-02-20,6790,247.1
2025-12-01T10:07:00Z,C,2026-02-20,6790,247.45
2025-12-01T10:08:00Z,C,2026-02-20,6790,247.55
2025-12-01T10:09:00Z,C,2026-02-20,6790,247.95
2025-12-01T10:10:00Z,C,2026-02-20,6790,246.75
2025-12-01T10:11:00Z,C,2026-02-20,6790,247.6
2025-12-01T10:12:00Z,C,2026-02-20,6790,246.55
2025-12-01T10:13:00Z,C,2026-02-20,6790,247.3
2025-12-01T10:14:00Z,C,2026-02-20,6790,248.14999999999998
2025-12-01T10:15:00Z,C,2026-02-20,6790,245.85000000000002
2025-12-01T10:16:00Z,C,2026-02-20,6790,244.45
2025-12-01T10:17:00Z,C,2026-02-20,6790,246.2
2025-12-01T10:18:00Z,C,2026-02-20,6790,245.35000000000002
2025-12-01T10:19:00Z,C,2026-02-20,6790,245.35000000000002
2025-12-01T10:20:00Z,C,2026-02-20,6790,245.7
2025-12-01T10:21:00Z,C,2026-02-20,6790,244
2025-12-01T10:22:00Z,C,2026-02-20,6790,242.95
2025-12-01T10:23:00Z,C,2026-02-20,6790,242.5
2025-12-01T10:24:00Z,C,2026-02-20,6790,242.3
2025-12-01T10:25:00Z,C,2026-02-20,6790,241.75
2025-12-01T10:26:00Z,C,2026-02-20,6790,240.75
2025-12-01T10:27:00Z,C,2026-02-20,6790,241.9
2025-12-01T10:28:00Z,C,2026-02-20,6790,240.95
2025-12-01T10:29:00Z,C,2026-02-20,6790,241.6
2025-12-01T10:30:00Z,C,2026-02-20,6790,240.7
2025-12-01T10:31:00Z,C,2026-02-20,6790,239.14999999999998
2025-12-01T10:32:00Z,C,2026-02-20,6790,240.64999999999998
2025-12-01T10:33:00Z,C,2026-02-20,6790,240.2
2025-12-01T10:34:00Z,C,2026-02-20,6790,238.8
2025-12-01T10:35:00Z,C,2026-02-20,6790,236.95
2025-12-01T10:36:00Z,C,2026-02-20,6790,237.7
2025-12-01T10:37:00Z,C,2026-02-20,6790,240.1
2025-12-01T10:38:00Z,C,2026-02-20,6790,238.35000000000002
2025-12-01T10:39:00Z,C,2026-02-20,6790,240.1
2025-12-01T10:40:00Z,C,2026-02-20,6790,241.5
2025-12-01T10:41:00Z,C,2026-02-20,6790,240.7
2025-12-01T10:42:00Z,C,2026-02-20,6790,240.8
2025-12-01T10:43:00Z,C,2026-02-20,6790,242.4
2025-12-01T10:44:00Z,C,2026-02-20,6790,241.14999999999998
2025-12-01T10:45:00Z,C,2026-02-20,6790,241.6
2025-12-01T10:46:00Z,C,2026-02-20,6790,242.35000000000002
2025-12-01T10:47:00Z,C,2026-02-20,6790,241.14999999999998
2025-12-01T10:48:00Z,C,2026-02-20,6790,240.9
2025-12-01T10:49:00Z,C,2026-02-20,6790,242
2025-12-01T10:50:00Z,C,2026-02-20,6790,242.1
2025-12-01T10:51:00Z,C,2026-02-20,6790,242.85000000000002
2025-12-01T10:52:00Z,C,2026-02-20,6790,245.2
2025-12-01T10:53:00Z,C,2026-02-20,6790,248.4
2025-12-01T10:54:00Z,C,2026-02-20,6790,249
2025-12-01T10:55:00Z,C,2026-02-20,6790,249.85000000000002
2025-12-01T10:56:00Z,C,2026-02-20,6790,249.85000000000002
2025-12-01T10:57:00Z,C,2026-02-20,6790,249.8
2025-12-01T10:58:00Z,C,2026-02-20,6790,250.14999999999998
2025-12-01T10:59:00Z,C,2026-02-20,6790,250.3
2025-12-01T11:00:00Z,C,2026-02-20,6790,249.9
2025-12-01T11:01:00Z,C,2026-02-20,6790,249.4
2025-12-01T11:02:00Z,C,2026-02-20,6790,249.7
2025-12-01T11:03:00Z,C,2026-02-20,6790,249.55
2025-12-01T11:04:00Z,C,2026-02-20,6790,249.85000000000002
2025-12-01T11:05:00Z,C,2026-02-20,6790,249.9
2025-12-01T11:06:00Z,C,2026-02-20,6790,248.14999999999998
2025-12-01T11:07:00Z,C,2026-02-20,6790,246.14999999999998
2025-12-01T11:08:00Z,C,2026-02-20,6790,244.64999999999998
2025-12-01T11:09:00Z,C,2026-02-20,6790,243.8
2025-12-01T11:10:00Z,C,2026-02-20,6790,245.45
2025-12-01T11:11:00Z,C,2026-02-20,6790,245.05
2025-12-01T11:12:00Z,C,2026-02-20,6790,243.55
2025-12-01T11:13:00Z,C,2026-02-20,6790,244.5
2025-12-01T11:14:00Z,C,2026-02-20,6790,245.2
2025-12-01T11:15:00Z,C,2026-02-20,6790,243.45
2025-12-01T11:16:00Z,C,2026-02-20,6790,242.45
2025-12-01T11:17:00Z,C,2026-02-20,6790,242
2025-12-01T11:18:00Z,C,2026-02-20,6790,242.64999999999998
2025-12-01T11:19:00Z,C,2026-02-20,6790,244.5
2025-12-01T11:20:00Z,C,2026-02-20,6790,243.45
2025-12-01T11:21:00Z,C,2026-02-20,6790,246
2025-12-01T11:22:00Z,C,2026-02-20,6790,246.45
2025-12-01T11:23:00Z,C,2026-02-20,6790,245.4
2025-12-01T11:24:00Z,C,2026-02-20,6790,244.6
2025-12-01T11:25:00Z,C,2026-02-20,6790,244.95
2025-12-01T11:26:00Z,C,2026-02-20,6790,245.8
2025-12-01T11:27:00Z,C,2026-02-20,6790,246.4
2025-12-01T11:28:00Z,C,2026-02-20,6790,245.6
2025-12-01T11:29:00Z,C,2026-02-20,6790,244.8
2025-12-01T11:30:00Z,C,2026-02-20,6790,245.7
2025-12-01T11:31:00Z,C,2026-02-20,6790,247
2025-12-01T11:32:00Z,C,2026-02-20,6790,247.64999999999998
2025-12-01T11:33:00Z,C,2026-02-20,6790,247.25
2025-12-01T11:34:00Z,C,2026-02-20,6790,246.85000000000002
2025-12-01T11:35:00Z,C,2026-02-20,6790,247.45
2025-12-01T11:36:00Z,C,2026-02-20,6790,247.8
2025-12-01T11:37:00Z,C,2026-02-20,6790,247.35000000000002
2025-12-01T11:38:00Z,C,2026-02-20,6790,248.5
2025-12-01T11:39:00Z,C,2026-02-20,6790,248.7
2025-12-01T11:40:00Z,C,2026-02-20,6790,247.7
2025-12-01T11:41:00Z,C,2026-02-20,6790,248
2025-12-01T11:42:00Z,C,2026-02-20,6790,248.64999999999998
2025-12-01T11:43:00Z,C,2026-02-20,6790,250.75
2025-12-01T11:44:00Z,C,2026-02-20,6790,251.8
2025-12-01T11:45:00Z,C,2026-02-20,6790,251.1
2025-12-01T11:46:00Z,C,2026-02-20,6790,251.5
2025-12-01T11:47:00Z,C,2026-02-20,6790,252.6
2025-12-01T11:48:00Z,C,2026-02-20,6790,252.85000000000002
2025-12-01T11:49:00Z,C,2026-02-20,6790,252.1
2025-12-01T11:50:00Z,C,2026-02-20,6790,251.85000000000002
2025-12-01T11:51:00Z,C,2026-02-20,6790,251.4
2025-12-01T11:52:00Z,C,2026-02-20,6790,252.1
2025-12-01T11:53:00Z,C,2026-02-20,6790,251.45
2025-12-01T11:54:00Z,C,2026-02-20,6790,250.9
2025-12-01T11:55:00Z,C,2026-02-20,6790,250.45
2025-12-01T11:56:00Z,C,2026-02-20,6790,250.8
2025-12-01T11:57:00Z,C,2026-02-20,6790,250.5
2025-12-01T11:58:00Z,C,2026-02-20,6790,250.1
2025-12-01T11:59:00Z,C,2026-02-20,6790,250
2025-12-01T12:00:00Z,C,2026-02-20,6790,250.5
2025-12-01T12:01:00Z,C,2026-02-20,6790,251.6
2025-12-01T12:02:00Z,C,2026-02-20,6790,251.55
2025-12-01T12:03:00Z,C,2026-02-20,6790,250.3
2025-12-01T12:04:00Z,C,2026-02-20,6790,250.4
2025-12-01T12:05:00Z,C,2026-02-20,6790,252
2025-12-01T12:06:00Z,C,2026-02-20,6790,251.95
2025-12-01T12:07:00Z,C,2026-02-20,6790,252.4
2025-12-01T12:08:00Z,C,2026-02-20,6790,253.05
2025-12-01T12:09:00Z,C,2026-02-20,6790,252.25
2025-12-01T12:10:00Z,C,2026-02-20,6790,251.5
2025-12-01T12:11:00Z,C,2026-02-20,6790,251.25
2025-12-01T12:12:00Z,C,2026-02-20,6790,252.4
2025-12-01T12:13:00Z,C,2026-02-20,6790,251.95
2025-12-01T12:14:00Z,C,2026-02-20,6790,250.85000000000002
2025-12-01T12:15:00Z,C,2026-02-20,6790,249.75
2025-12-01T12:16:00Z,C,2026-02-20,6790,247.75
2025-12-01T12:17:00Z,C,2026-02-20,6790,249.14999999999998
2025-12-01T12:18:00Z,C,2026-02-20,6790,249.25
2025-12-01T12:19:00Z,C,2026-02-20,6790,248.6
2025-12-01T12:20:00Z,C,2026-02-20,6790,248.6
2025-12-01T12:21:00Z,C,2026-02-20,6790,247.95
2025-12-01T12:22:00Z,C,2026-02-20,6790,249.35000000000002
2025-12-01T12:23:00Z,C,2026-02-20,6790,249.45
2025-12-01T12:24:00Z,C,2026-02-20,6790,248.25
2025-12-01T12:25:00Z,C,2026-02-20,6790,249.14999999999998
2025-12-01T12:26:00Z,C,2026-02-20,6790,248.75
2025-12-01T12:27:00Z,C,2026-02-20,6790,250.45
2025-12-01T12:28:00Z,C,2026-02-20,6790,250.7
2025-12-01T12:29:00Z,C,2026-02-20,6790,250.55
2025-12-01T12:30:00Z,C,2026-02-20,6790,250.3
2025-12-01T12:31:00Z,C,2026-02-20,6790,249.05
2025-12-01T12:32:00Z,C,2026-02-20,6790,249.7
2025-12-01T12:33:00Z,C,2026-02-20,6790,249.7
2025-12-01T12:34:00Z,C,2026-02-20,6790,249.9
2025-12-01T12:35:00Z,C,2026-02-20,6790,250.14999999999998
2025-12-01T12:36:00Z,C,2026-02-20,6790,250.8
2025-12-01T12:37:00Z,C,2026-02-20,6790,251.45
2025-12-01T12:38:00Z,C,2026-02-20,6790,251.05
2025-12-01T12:39:00Z,C,2026-02-20,6790,249.9
2025-12-01T12:40:00Z,C,2026-02-20,6790,249.3
2025-12-01T12:41:00Z,C,2026-02-20,6790,250.7
2025-12-01T12:42:00Z,C,2026-02-20,6790,251
2025-12-01T12:43:00Z,C,2026-02-20,6790,252
2025-12-01T12:44:00Z,C,2026-02-20,6790,251.60000000000002
2025-12-01T12:45:00Z,C,2026-02-20,6790,253.55
2025-12-01T12:46:00Z,C,2026-02-20,6790,254.6
2025-12-01T12:47:00Z,C,2026-02-20,6790,253.85000000000002
2025-12-01T12:48:00Z,C,2026-02-20,6790,253.4
2025-12-01T12:49:00Z,C,2026-02-20,6790,254.2
2025-12-01T12:50:00Z,C,2026-02-20,6790,253.45
2025-12-01T12:51:00Z,C,2026-02-20,6790,251.7
2025-12-01T12:52:00Z,C,2026-02-20,6790,251.9
2025-12-01T12:53:00Z,C,2026-02-20,6790,252.1
2025-12-01T12:54:00Z,C,2026-02-20,6790,251.5
2025-12-01T12:55:00Z,C,2026-02-20,6790,251.35000000000002
2025-12-01T12:56:00Z,C,2026-02-20,6790,251
2025-12-01T12:57:00Z,C,2026-02-20,6790,250.1
2025-12-01T12:58:00Z,C,2026-02-20,6790,251
2025-12-01T12:59:00Z,C,2026-02-20,6790,251.7
2025-12-01T13:00:00Z,C,2026-02-20,6790,250.6
2025-12-01T13:01:00Z,C,2026-02-20,6790,252.14999999999998
2025-12-01T13:02:00Z,C,2026-02-20,6790,252.55
2025-12-01T13:03:00Z,C,2026-02-20,6790,252.05
2025-12-01T13:04:00Z,C,2026-02-20,6790,252.6
2025-12-01T13:05:00Z,C,2026-02-20,6790,252.4
2025-12-01T13:06:00Z,C,2026-02-20,6790,252.35000000000002
2025-12-01T13:07:00Z,C,2026-02-20,6790,251.85000000000002
2025-12-01T13:08:00Z,C,2026-02-20,6790,252.64999999999998
2025-12-01T13:09:00Z,C,2026-02-20,6790,253.35000000000002
2025-12-01T13:10:00Z,C,2026-02-20,6790,252.9
2025-12-01T13:11:00Z,C,2026-02-20,6790,252.95
2025-12-01T13:12:00Z,C,2026-02-20,6790,253.35000000000002
2025-12-01T13:13:00Z,C,2026-02-20,6790,253.9
2025-12-01T13:14:00Z,C,2026-02-20,6790,253.89999999999998
2025-12-01T13:15:00Z,C,2026-02-20,6790,254.05
2025-12-01T13:16:00Z,C,2026-02-20,6790,254.8
2025-12-01T13:17:00Z,C,2026-02-20,6790,253.9
2025-12-01T13:18:00Z,C,2026-02-20,6790,253.6
2025-12-01T13:19:00Z,C,2026-02-20,6790,253.35000000000002
2025-12-01T13:20:00Z,C,2026-02-20,6790,253.7
2025-12-01T13:21:00Z,C,2026-02-20,6790,252.7
2025-12-01T13:22:00Z,C,2026-02-20,6790,252.7
2025-12-01T13:23:00Z,C,2026-02-20,6790,253.1
2025-12-01T13:24:00Z,C,2026-02-20,6790,252.75
2025-12-01T13:25:00Z,C,2026-02-20,6790,253.5
2025-12-01T13:26:00Z,C,2026-02-20,6790,253.64999999999998
2025-12-01T13:27:00Z,C,2026-02-20,6790,254
2025-12-01T13:28:00Z,C,2026-02-20,6790,253.7
2025-12-01T13:29:00Z,C,2026-02-20,6790,253.7
2025-12-01T13:30:00Z,C,2026-02-20,6790,253.3
2025-12-01T13:31:00Z,C,2026-02-20,6790,254.35000000000002
2025-12-01T13:32:00Z,C,2026-02-20,6790,254.2
2025-12-01T13:33:00Z,C,2026-02-20,6790,254.14999999999998
2025-12-01T13:34:00Z,C,2026-02-20,6790,254.4
2025-12-01T13:35:00Z,C,2026-02-20,6790,254.8
2025-12-01T13:36:00Z,C,2026-02-20,6790,254.55
2025-12-01T13:37:00Z,C,2026-02-20,6790,255.35000000000002
2025-12-01T13:38:00Z,C,2026-02-20,6790,254.9
2025-12-01T13:39:00Z,C,2026-02-20,6790,255.05
2025-12-01T13:40:00Z,C,2026-02-20,6790,255.05
2025-12-01T13:41:00Z,C,2026-02-20,6790,254.9
2025-12-01T13:42:00Z,C,2026-02-20,6790,254.9
2025-12-01T13:43:00Z,C,2026-02-20,6790,254.6
2025-12-01T13:44:00Z,C,2026-02-20,6790,255.25
2025-12-01T13:45:00Z,C,2026-02-20,6790,255.2
2025-12-01T13:46:00Z,C,2026-02-20,6790,255.25
2025-12-01T13:47:00Z,C,2026-02-20,6790,255.7
2025-12-01T13:48:00Z,C,2026-02-20,6790,256
2025-12-01T13:49:00Z,C,2026-02-20,6790,255.3
2025-12-01T13:50:00Z,C,2026-02-20,6790,254.9
2025-12-01T13:51:00Z,C,2026-02-20,6790,256.05
2025-12-01T13:52:00Z,C,2026-02-20,6790,255.70000000000002
2025-12-01T13:53:00Z,C,2026-02-20,6790,255.75
2025-12-01T13:54:00Z,C,2026-02-20,6790,255.65
2025-12-01T13:55:00Z,C,2026-02-20,6790,255.6
2025-12-01T13:56:00Z,C,2026-02-20,6790,255.7
2025-12-01T13:57:00Z,C,2026-02-20,6790,255.65
2025-12-01T13:58:00Z,C,2026-02-20,6790,255.9
2025-12-01T13:59:00Z,C,2026-02-20,6790,255.75
2025-12-01T14:00:00Z,C,2026-02-20,6790,255.45
2025-12-01T14:01:00Z,C,2026-02-20,6790,253.3
2025-12-01T14:02:00Z,C,2026-02-20,6790,252.2
2025-12-01T14:03:00Z,C,2026-02-20,6790,252.75
2025-12-01T14:04:00Z,C,2026-02-20,6790,253.4
2025-12-01T14:05:00Z,C,2026-02-20,6790,252.2
2025-12-01T14:06:00Z,C,2026-02-20,6790,250.9
2025-12-01T14:07:00Z,C,2026-02-20,6790,251.35000000000002
2025-12-01T14:08:00Z,C,2026-02-20,6790,251.05
2025-12-01T14:09:00Z,C,2026-02-20,6790,250.7
2025-12-01T14:10:00Z,C,2026-02-20,6790,250.6
2025-12-01T14:11:00Z,C,2026-02-20,6790,250
2025-12-01T14:12:00Z,C,2026-02-20,6790,249.55
2025-12-01T14:13:00Z,C,2026-02-20,6790,249.1
2025-12-01T14:14:00Z,C,2026-02-20,6790,249.85000000000002
2025-12-01T14:15:00Z,C,2026-02-20,6790,250.55
2025-12-01T14:16:00Z,C,2026-02-20,6790,249.45
2025-12-01T14:17:00Z,C,2026-02-20,6790,248.4
2025-12-01T14:18:00Z,C,2026-02-20,6790,248.05
2025-12-01T14:19:00Z,C,2026-02-20,6790,247.64999999999998
2025-12-01T14:20:00Z,C,2026-02-20,6790,247.7
2025-12-01T14:21:00Z,C,2026-02-20,6790,247.6
2025-12-01T14:22:00Z,C,2026-02-20,6790,246.64999999999998
2025-12-01T14:23:00Z,C,2026-02-20,6790,245.8
2025-12-01T14:24:00Z,C,2026-02-20,6790,244.14999999999998
2025-12-01T14:25:00Z,C,2026-02-20,6790,244.45
2025-12-01T14:26:00Z,C,2026-02-20,6790,243.5
2025-12-01T14:27:00Z,C,2026-02-20,6790,242.95
2025-12-01T14:28:00Z,C,2026-02-20,6790,244.95
2025-12-01T14:29:00Z,C,2026-02-20,6790,243.05
2025-12-01T14:30:00Z,C,2026-02-20,6790,242.6
2025-12-01T14:31:00Z,C,2026-02-20,6790,242
2025-12-01T14:32:00Z,C,2026-02-20,6790,241.6
2025-12-01T14:33:00Z,C,2026-02-20,6790,240.4
2025-12-01T14:34:00Z,C,2026-02-20,6790,240.95
2025-12-01T14:35:00Z,C,2026-02-20,6790,241.64999999999998
2025-12-01T14:36:00Z,C,2026-02-20,6790,242.14999999999998
2025-12-01T14:37:00Z,C,2026-02-20,6790,244.14999999999998
2025-12-01T14:38:00Z,C,2026-02-20,6790,244.3
2025-12-01T14:39:00Z,C,2026-02-20,6790,242.45
2025-12-01T14:40:00Z,C,2026-02-20,6790,244.8
2025-12-01T14:41:00Z,C,2026-02-20,6790,243.9
2025-12-01T14:42:00Z,C,2026-02-20,6790,242.25
2025-12-01T14:43:00Z,C,2026-02-20,6790,241.45
2025-12-01T14:44:00Z,C,2026-02-20,6790,242.2
2025-12-01T14:45:00Z,C,2026-02-20,6790,240.85000000000002
2025-12-01T14:46:00Z,C,2026-02-20,6790,240.95
2025-12-01T14:47:00Z,C,2026-02-20,6790,241.1
2025-12-01T14:48:00Z,C,2026-02-20,6790,241.8
2025-12-01T14:49:00Z,C,2026-02-20,6790,241
2025-12-01T14:50:00Z,C,2026-02-20,6790,240.75
2025-12-01T14:51:00Z,C,2026-02-20,6790,240.5
2025-12-01T14:52:00Z,C,2026-02-20,6790,239.75
2025-12-01T14:53:00Z,C,2026-02-20,6790,240.6
2025-12-01T14:54:00Z,C,2026-02-20,6790,242.14999999999998
2025-12-01T14:55:00Z,C,2026-02-20,6790,241.6
2025-12-01T14:56:00Z,C,2026-02-20,6790,240.1
2025-12-01T14:57:00Z,C,2026-02-20,6790,240.6
2025-12-01T14:58:00Z,C,2026-02-20,6790,240.95
2025-12-01T14:59:00Z,C,2026-02-20,6790,241
2025-12-01T15:00:00Z,C,2026-02-20,6790,240.4
2025-12-01T15:01:00Z,C,2026-02-20,6790,240.8
2025-12-01T15:02:00Z,C,2026-02-20,6790,240.75
2025-12-01T15:03:00Z,C,2026-02-20,6790,239.9
2025-12-01T15:04:00Z,C,2026-02-20,6790,240.95
2025-12-01T15:05:00Z,C,2026-02-20,6790,241.14999999999998
2025-12-01T15:06:00Z,C,2026-02-20,6790,241.25
2025-12-01T15:07:00Z,C,2026-02-20,6790,240.8
2025-12-01T15:08:00Z,C,2026-02-20,6790,241.4
2025-12-01T15:09:00Z,C,2026-02-20,6790,241.7
2025-12-01T15:10:00Z,C,2026-02-20,6790,241.85000000000002
2025-12-01T15:11:00Z,C,2026-02-20,6790,243.64999999999998
2025-12-01T15:12:00Z,C,2026-02-20,6790,244
2025-12-01T15:13:00Z,C,2026-02-20,6790,244.45
2025-12-01T15:14:00Z,C,2026-02-20,6790,243.45
2025-12-01T15:15:00Z,C,2026-02-20,6790,244.1
2025-12-01T15:16:00Z,C,2026-02-20,6790,244.25
2025-12-01T15:17:00Z,C,2026-02-20,6790,243.85000000000002
2025-12-01T15:18:00Z,C,2026-02-20,6790,241.95
2025-12-01T15:19:00Z,C,2026-02-20,6790,241.3
2025-12-01T15:20:00Z,C,2026-02-20,6790,241.85000000000002
2025-12-01T15:21:00Z,C,2026-02-20,6790,242.8
2025-12-01T15:22:00Z,C,2026-02-20,6790,242.55
2025-12-01T15:23:00Z,C,2026-02-20,6790,241.64999999999998
2025-12-01T15:24:00Z,C,2026-02-20,6790,242.45
2025-12-01T15:25:00Z,C,2026-02-20,6790,242
2025-12-01T15:26:00Z,C,2026-02-20,6790,242.1
2025-12-01T15:27:00Z,C,2026-02-20,6790,242.95
2025-12-01T15:28:00Z,C,2026-02-20,6790,242.3
2025-12-01T15:29:00Z,C,2026-02-20,6790,242.9
2025-12-01T15:30:00Z,C,2026-02-20,6790,243.45
2025-12-01T15:31:00Z,C,2026-02-20,6790,242.85000000000002
2025-12-01T15:32:00Z,C,2026-02-20,6790,241.6
2025-12-01T15:33:00Z,C,2026-02-20,6790,241.45
2025-12-01T15:34:00Z,C,2026-02-20,6790,241.3
2025-12-01T15:35:00Z,C,2026-02-20,6790,242
2025-12-01T15:36:00Z,C,2026-02-20,6790,242.9
2025-12-01T15:37:00Z,C,2026-02-20,6790,243.64999999999998
2025-12-01T15:38:00Z,C,2026-02-20,6790,243.35000000000002
2025-12-01T15:39:00Z,C,2026-02-20,6790,244.4
2025-12-01T15:40:00Z,C,2026-02-20,6790,244.75
2025-12-01T15:41:00Z,C,2026-02-20,6790,243.2
2025-12-01T15:42:00Z,C,2026-02-20,6790,243.35000000000002
2025-12-01T15:43:00Z,C,2026-02-20,6790,244.14999999999998
2025-12-01T15:44:00Z,C,2026-02-20,6790,244.7
2025-12-01T15:45:00Z,C,2026-02-20,6790,244.9
2025-12-01T15:46:00Z,C,2026-02-20,6790,243.5
2025-12-01T15:47:00Z,C,2026-02-20,6790,241.95
2025-12-01T15:48:00Z,C,2026-02-20,6790,243.05
2025-12-01T15:49:00Z,C,2026-02-20,6790,242.55
2025-12-01T15:50:00Z,C,2026-02-20,6790,242.4
2025-12-01T15:51:00Z,C,2026-02-20,6790,243
2025-12-01T15:52:00Z,C,2026-02-20,6790,241.75
2025-12-01T15:53:00Z,C,2026-02-20,6790,240.55
2025-12-01T15:54:00Z,C,2026-02-20,6790,240.5
2025-12-01T15:55:00Z,C,2026-02-20,6790,239.9
2025-12-01T15:56:00Z,C,2026-02-20,6790,239.35000000000002
2025-12-01T15:57:00Z,C,2026-02-20,6790,237.55
2025-12-01T15:58:00Z,C,2026-02-20,6790,238.05
2025-12-01T15:59:00Z,C,2026-02-20,6790,238.45
2025-12-01T16:00:00Z,C,2026-02-20,6790,242.55
2025-12-01T16:01:00Z,C,2026-02-20,6790,242.5
2025-12-01T16:02:00Z,C,2026-02-20,6790,241.8
2025-12-01T16:03:00Z,C,2026-02-20,6790,241.95
2025-12-01T16:04:00Z,C,2026-02-20,6790,242.3
2025-12-01T16:05:00Z,C,2026-02-20,6790,242.1
2025-12-01T16:06:00Z,C,2026-02-20,6790,241.4
2025-12-01T16:07:00Z,C,2026-02-20,6790,241.45
